	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
ITGA5	6.32349520742092e-109	0.297127947864411	0.339	0.168	1.34658830442029e-104	Monocytes	ITGA5
WARS	2.8737317942542e-108	0.430553150095618	0.377	0.21	6.11961185586433e-104	Monocytes	WARS
DOCK4	3.97985647841072e-107	0.314016571562799	0.278	0.125	8.47510437077563e-103	Monocytes	DOCK4
LRRFIP2	6.20691754066391e-107	0.370713525910143	0.504	0.332	1.32176309028438e-102	Monocytes	LRRFIP2
SEC22B	1.0089996825791e-105	0.339080039387098	0.29	0.136	2.14866482405219e-101	Monocytes	SEC22B
MOB3A	1.27901336495017e-105	0.284224982539933	0.334	0.169	2.7236589606614e-101	Monocytes	MOB3A
PPP1CB	1.82717077612128e-105	0.367927547070549	0.678	0.527	3.89096016775026e-101	Monocytes	PPP1CB
OXSR1	8.34691344662031e-105	0.348338090942292	0.429	0.256	1.77747521845779e-100	Monocytes	OXSR1
BRI3	3.22285953556231e-104	0.335041920814051	0.888	0.796	6.86307938097994e-100	Monocytes	BRI3
DENND5A	1.73450513893021e-103	0.298545443911938	0.322	0.162	3.69362869335187e-99	Monocytes	DENND5A
ENTPD1	2.2442156379835e-103	0.362087984457582	0.292	0.142	4.77905720108585e-99	Monocytes	ENTPD1
CASP1	2.50583981123182e-103	0.355298178915039	0.365	0.201	5.33618587801816e-99	Monocytes	CASP1
RNASEK	9.58797239913666e-103	0.315391124263017	0.925	0.869	2.04175872239615e-98	Monocytes	RNASEK
PPP1R18	2.3873238722275e-102	0.346267179525981	0.648	0.472	5.08380618590847e-98	Monocytes	PPP1R18
HIVEP2	3.90035325867061e-102	0.301882333196892	0.326	0.166	8.30580226433906e-98	Monocytes	HIVEP2
MAP3K8	4.05062389304507e-102	0.428782795750192	0.55	0.375	8.62580358023948e-98	Monocytes	MAP3K8
UBE2R2	1.12500937785594e-101	0.343260372185473	0.562	0.386	2.39570747014423e-97	Monocytes	UBE2R2
MTHFD2	1.41407359695953e-101	0.306283149331448	0.466	0.284	3.01126972472531e-97	Monocytes	MTHFD2
UBE2D3	2.7546075540855e-101	0.311129149175767	0.88	0.811	5.86593678642507e-97	Monocytes	UBE2D3
IL13RA1	3.87955851556909e-101	0.300483702971706	0.388	0.215	8.26151985890437e-97	Monocytes	IL13RA1
ATP6V1A	4.88847854576866e-101	0.332543340240083	0.482	0.299	1.04100150632144e-96	Monocytes	ATP6V1A
PJA2	2.32316457502586e-100	0.32864063552628	0.418	0.249	4.94717896251756e-96	Monocytes	PJA2
GBP2	7.47159976789543e-100	0.357571674649902	0.368	0.204	1.59107717057333e-95	Monocytes	GBP2
ARID4B	1.30337223224047e-99	0.328837741369757	0.533	0.356	2.77553116855609e-95	Monocytes	ARID4B
N4BP1	7.50346421718881e-99	0.350958478969153	0.446	0.279	1.59786270505036e-94	Monocytes	N4BP1
ELF1	1.10974905497986e-98	0.351625313860251	0.614	0.453	2.36321061257962e-94	Monocytes	ELF1
FOXN3	2.0142355466907e-98	0.38117258077129	0.488	0.322	4.28931459667784e-94	Monocytes	FOXN3
NQO2	1.0814932161981e-96	0.354750940172058	0.442	0.278	2.30303980389384e-92	Monocytes	NQO2
ADAM8	1.17440362448933e-96	0.278603203838183	0.342	0.182	2.50089251835002e-92	Monocytes	ADAM8
KDM7A	7.85513569861144e-95	0.287797787730905	0.337	0.18	1.67275114701931e-90	Monocytes	KDM7A
ACOT9	9.41398000461245e-95	0.309227745765676	0.401	0.237	2.00470704198222e-90	Monocytes	ACOT9
CLTC	1.56139901248584e-94	0.31649433676549	0.561	0.386	3.3249991970886e-90	Monocytes	CLTC
CD58	2.48830362474545e-94	0.313463283938208	0.414	0.249	5.29884256889543e-90	Monocytes	CD58
SIRPA	5.27735190635844e-94	0.283414774979179	0.348	0.184	1.12381208845903e-89	Monocytes	SIRPA
TPRA1	7.68075590776731e-94	0.292267334816134	0.333	0.176	1.63561697055905e-89	Monocytes	TPRA1
IL1R1	7.73724775203697e-94	0.361319570042783	0.417	0.251	1.64764690879627e-89	Monocytes	IL1R1
PPIF	1.58766296402013e-93	0.463935355815426	0.713	0.568	3.38092828188087e-89	Monocytes	PPIF
SLC6A6	8.96012784683684e-93	0.279509572452541	0.401	0.23	1.9080592249839e-88	Monocytes	SLC6A6
PSMA6	2.75867160367542e-92	0.401615225404116	0.707	0.595	5.87459118002682e-88	Monocytes	PSMA6
HSP90B1	6.73815230980508e-92	0.377482237820326	0.862	0.791	1.43488953437299e-87	Monocytes	HSP90B1
MAPKAPK2	6.98672301098454e-91	0.297223695722818	0.427	0.259	1.48782266518916e-86	Monocytes	MAPKAPK2
C9orf72	2.43802849693003e-90	0.261101857946446	0.272	0.131	5.19178168421249e-86	Monocytes	C9orf72
SP3	2.67147657923996e-90	0.333601504125407	0.379	0.221	5.6889093754915e-86	Monocytes	SP3
MCTP1	8.84839231248926e-90	0.274359402552714	0.324	0.17	1.88426514294459e-85	Monocytes	MCTP1
BCL3	9.28062454348315e-90	0.298747432230375	0.418	0.256	1.97630899653474e-85	Monocytes	BCL3
EZR	3.04660734397322e-89	0.334423841162366	0.905	0.802	6.48775033899098e-85	Monocytes	EZR
SLC2A3	3.28218558522517e-89	0.414842471329813	0.703	0.529	6.98941420373699e-85	Monocytes	SLC2A3
HLA-DMA	3.77241658459697e-89	0.283749955253642	0.886	0.737	8.03336111689924e-85	Monocytes	HLA-DMA
DENND4A	5.07968740799625e-89	0.268479316790945	0.3	0.155	1.0817194335328e-84	Monocytes	DENND4A
OSBPL8	6.07193710898609e-89	0.404217204271392	0.538	0.39	1.29301900735859e-84	Monocytes	OSBPL8
COPA	1.10453224221057e-88	0.306580941213437	0.444	0.281	2.3521014097874e-84	Monocytes	COPA
SYAP1	3.24549174381932e-88	0.371358503490147	0.44	0.285	6.91127466846324e-84	Monocytes	SYAP1
GRAMD1A	1.25745406976528e-87	0.300952433367177	0.303	0.159	2.67774844156517e-83	Monocytes	GRAMD1A
EMD	2.68372930652888e-87	0.287133044143089	0.381	0.227	5.71500155825324e-83	Monocytes	EMD
LPCAT1	4.27819010922436e-87	0.296703852248399	0.276	0.136	9.11040583759328e-83	Monocytes	LPCAT1
ARL5B	5.22687861903533e-87	0.328558333201507	0.463	0.294	1.11306380192357e-82	Monocytes	ARL5B
PTP4A2	5.61532899639299e-87	0.307876680543474	0.722	0.61	1.19578430978189e-82	Monocytes	PTP4A2
ISG15	5.75145853505246e-87	0.762846882615047	0.532	0.392	1.22477309503942e-82	Monocytes	ISG15
ATP6V0E1	1.38539325881087e-86	0.340353450169558	0.751	0.658	2.95019494463774e-82	Monocytes	ATP6V0E1
FXYD5	2.44347126786076e-86	0.300628053112077	0.491	0.326	5.20337206490949e-82	Monocytes	FXYD5
B4GALT1	1.17940014683595e-85	0.294543619698367	0.496	0.325	2.51153261268716e-81	Monocytes	B4GALT1
OGDH	2.22153804863411e-85	0.267276109404532	0.36	0.205	4.73076527456634e-81	Monocytes	OGDH
LMO2	2.38928717374627e-85	0.257688349476319	0.265	0.131	5.08798703649268e-81	Monocytes	LMO2
MAGT1	6.61517175361662e-85	0.259401332735552	0.326	0.177	1.40870082493266e-80	Monocytes	MAGT1
AHR	3.21258747340422e-84	0.405761884624205	0.717	0.587	6.84120502461429e-80	Monocytes	AHR
ATP1B1	7.81229656332849e-84	0.325482926817447	0.697	0.555	1.6636285531608e-79	Monocytes	ATP1B1
PCBP1	9.84462695564148e-84	0.280291143280483	0.877	0.816	2.09641331020385e-79	Monocytes	PCBP1
AL627171.2	4.629097266064e-83	0.280602838834837	0.366	0.211	9.85766262808329e-79	Monocytes	AL627171.2
CUL1	1.76777104158661e-82	0.267775032367677	0.258	0.129	3.76446843305869e-78	Monocytes	CUL1
CD40	2.0406556143051e-82	0.304867339857326	0.43	0.267	4.34557613066272e-78	Monocytes	CD40
TMEM30A	2.14299817154344e-82	0.305503981880802	0.369	0.222	4.56351460630175e-78	Monocytes	TMEM30A
SQSTM1	7.8851461669549e-82	0.264386909254132	0.918	0.78	1.67914187625305e-77	Monocytes	SQSTM1
NCOA4	1.40434413641262e-81	0.32893622219426	0.422	0.269	2.99055083849067e-77	Monocytes	NCOA4
CYLD	1.50281887274315e-81	0.296801157085484	0.482	0.319	3.20025278950655e-77	Monocytes	CYLD
MBP	3.08162550158129e-80	0.311993874936051	0.49	0.331	6.56232150561736e-76	Monocytes	MBP
ARL6IP5	6.82254256380878e-80	0.331356164146944	0.793	0.682	1.45286043896308e-75	Monocytes	ARL6IP5
TMED7	8.42201373382452e-80	0.25164051081567	0.311	0.17	1.79346782461793e-75	Monocytes	TMED7
NFAT5	1.12427103863175e-79	0.312848506283794	0.501	0.339	2.39413517676632e-75	Monocytes	NFAT5
HOOK3	1.15894486075418e-79	0.28716072466525	0.464	0.305	2.46797308097603e-75	Monocytes	HOOK3
MTPN	2.8861842332524e-79	0.33288087605573	0.695	0.599	6.14612932471098e-75	Monocytes	MTPN
IFITM2	1.0067407958104e-78	0.278486916796727	0.428	0.265	2.14385452467824e-74	Monocytes	IFITM2
RAB10	2.79752038611914e-78	0.313950684220733	0.662	0.545	5.95731966224071e-74	Monocytes	RAB10
HIVEP1	2.50017676001619e-77	0.256134721068048	0.333	0.19	5.32412641045449e-73	Monocytes	HIVEP1
ETV6	1.6731196159023e-76	0.262276662147339	0.353	0.208	3.56290822206395e-72	Monocytes	ETV6
VIM	3.81161664161998e-76	0.292952991823056	1	0.874	8.11683763832975e-72	Monocytes	VIM
CYTOR	8.83727227081097e-76	0.324866299460647	0.437	0.281	1.8818971300692e-71	Monocytes	CYTOR
ACTR2	6.52273001164037e-74	0.25730199441354	0.79	0.673	1.38901535597882e-69	Monocytes	ACTR2
TAB2	1.93440272701695e-73	0.25173576261278	0.374	0.228	4.11931060718259e-69	Monocytes	TAB2
CLIC1	4.5342790028178e-73	0.262605929417213	0.943	0.904	9.6557471365005e-69	Monocytes	CLIC1
IL7R	5.49835315230654e-73	0.442367908791662	0.363	0.212	1.17087430378368e-68	Monocytes	IL7R
CDC42SE1	1.40285465311578e-72	0.258053874443751	0.381	0.236	2.98737898381005e-68	Monocytes	CDC42SE1
STAG2	1.68073180712634e-72	0.297326109134044	0.418	0.277	3.57911838327554e-68	Monocytes	STAG2
H3F3A	2.6212409541263e-72	0.276947992558726	0.999	0.995	5.58193261181195e-68	Monocytes	H3F3A
DYNC1H1	3.8633501667995e-72	0.283951325215304	0.687	0.563	8.22700418019954e-68	Monocytes	DYNC1H1
PDE4DIP	4.44690787242405e-72	0.292888838838804	0.514	0.356	9.46969031432701e-68	Monocytes	PDE4DIP
EIF4G2	4.73766929215588e-72	0.310946623988654	0.824	0.765	1.00888667576459e-67	Monocytes	EIF4G2
SLC12A7	6.3057555503661e-72	0.259023304208642	0.265	0.138	1.34281064445046e-67	Monocytes	SLC12A7
TMF1	2.85648005163869e-71	0.255080579356224	0.352	0.213	6.0828742699646e-67	Monocytes	TMF1
MED13	5.52180018461624e-71	0.293578247249939	0.473	0.323	1.17586734931403e-66	Monocytes	MED13
KMT2A	9.09770642540485e-71	0.275222526844581	0.419	0.276	1.93735658328996e-66	Monocytes	KMT2A
ANKLE2	2.78778242443054e-70	0.256370011740352	0.387	0.244	5.93658267282484e-66	Monocytes	ANKLE2
GSTO1	4.48513767617593e-69	0.322482174327923	0.622	0.504	9.55110068141665e-65	Monocytes	GSTO1
CLDND1	7.0726652259474e-69	0.268080528008061	0.374	0.235	1.5061240598655e-64	Monocytes	CLDND1
SSR1	1.00657902497605e-68	0.283623793496496	0.503	0.366	2.14351003368651e-64	Monocytes	SSR1
RPS6KA3	8.31815321092376e-68	0.25027388315782	0.351	0.214	1.77135072626622e-63	Monocytes	RPS6KA3
RNF19B	1.19558779519619e-66	0.296092759784705	0.291	0.166	2.54600420987029e-62	Monocytes	RNF19B
ARF4	1.29434739019254e-66	0.272404631472108	0.514	0.375	2.75631276741502e-62	Monocytes	ARF4
ANPEP	2.34548608388195e-66	0.259798601200797	0.366	0.226	4.99471261562661e-62	Monocytes	ANPEP
PLIN3	1.12037110547489e-65	0.254843750983687	0.359	0.227	2.38583026910877e-61	Monocytes	PLIN3
GLRX	1.8766575103907e-65	0.413289133469406	0.41	0.275	3.996342168377e-61	Monocytes	GLRX
PICALM	1.02036255126886e-64	0.267177648043394	0.482	0.339	2.17286205292703e-60	Monocytes	PICALM
CA2	2.14024707548653e-64	0.309281800266904	0.293	0.169	4.55765614724857e-60	Monocytes	CA2
TAOK3	8.36086000310472e-64	0.264643017966937	0.438	0.3	1.78044513766115e-59	Monocytes	TAOK3
PAPSS2	9.69310078615245e-64	0.250870857122675	0.296	0.169	2.06414581241116e-59	Monocytes	PAPSS2
CTNNB1	6.44846831825815e-63	0.290902931189672	0.44	0.304	1.37320132837307e-58	Monocytes	CTNNB1
TIPARP	2.02494664547521e-62	0.28624822976721	0.461	0.32	4.31212388153945e-58	Monocytes	TIPARP
RNF145	2.83051405118385e-62	0.261366049320023	0.404	0.271	6.02757967199601e-58	Monocytes	RNF145
CHD4	3.69351085905634e-62	0.296739391913931	0.486	0.364	7.86533137436048e-58	Monocytes	CHD4
CXCL16	3.65813842745767e-60	0.308099028951414	0.574	0.453	7.79000578127111e-56	Monocytes	CXCL16
CD55	3.85185474882158e-60	0.267102759902445	0.709	0.569	8.20252468761555e-56	Monocytes	CD55
KMT2E	1.43894599450309e-59	0.253044834330907	0.616	0.489	3.06423549529433e-55	Monocytes	KMT2E
BAZ1A	2.69196734768731e-59	0.268217494743342	0.692	0.597	5.73254446690013e-55	Monocytes	BAZ1A
ATP6V0B	3.28405919818138e-59	0.277477522178393	0.715	0.637	6.99340406252724e-55	Monocytes	ATP6V0B
PDIA3	1.34262916003008e-57	0.284334026992737	0.76	0.709	2.85912879628405e-53	Monocytes	PDIA3
CTNNA1	9.08609698431425e-56	0.272626909592572	0.448	0.33	1.93488435280972e-51	Monocytes	CTNNA1
ROCK1	1.44246705138689e-52	0.280070245027099	0.552	0.447	3.07173358592837e-48	Monocytes	ROCK1
NABP1	1.47078013141842e-52	0.273331593987193	0.648	0.515	3.13202628985552e-48	Monocytes	NABP1
SMCHD1	2.07036176598455e-52	0.299145324745649	0.346	0.235	4.40883538066411e-48	Monocytes	SMCHD1
CHMP1B	2.88639103990235e-50	0.257174517925694	0.697	0.584	6.14656971947205e-46	Monocytes	CHMP1B
NR4A3	3.16984085743337e-50	0.318995889760558	0.541	0.423	6.75017610590436e-46	Monocytes	NR4A3
REV3L	2.04413273027115e-48	0.273775861429553	0.316	0.209	4.35298064911241e-44	Monocytes	REV3L
HLA-DRB5	1.03736109132312e-45	0.315187887388382	0.756	0.652	2.20906044397259e-41	Monocytes	HLA-DRB5
PRKAR1A	3.66947843421472e-45	0.252509941154064	0.451	0.343	7.81415432566024e-41	Monocytes	PRKAR1A
AP1S2	9.85109003521355e-44	0.253705648756669	0.449	0.34	2.09778962299873e-39	Monocytes	AP1S2
HES4	1.70934754249716e-40	0.267374254185038	0.3	0.203	3.6400555917477e-36	Monocytes	HES4
SEC62	5.03249564076882e-38	0.253661268265169	0.595	0.518	1.07166994670172e-33	Monocytes	SEC62
DAPP1	4.34987662996437e-36	0.273770515003539	0.519	0.418	9.26306228350913e-32	Monocytes	DAPP1
SLAMF7	2.75098786567916e-22	0.290644942688762	0.265	0.199	5.85822865996377e-18	Monocytes	SLAMF7
CCL3	0	3.18644883678868	0.538	0.127	0	M2 Macrophages	CCL3
RNASE1	0	2.98807296892151	0.698	0.067	0	M2 Macrophages	RNASE1
CCL3L1	0	2.97479832879729	0.414	0.101	0	M2 Macrophages	CCL3L1
SELENOP	0	2.95466858797495	0.756	0.149	0	M2 Macrophages	SELENOP
CCL4	0	2.95057730425709	0.446	0.095	0	M2 Macrophages	CCL4
CCL18	0	2.52714750811655	0.347	0.028	0	M2 Macrophages	CCL18
C1QA	0	2.43013084661176	0.889	0.235	0	M2 Macrophages	C1QA
F13A1	0	2.06791529515841	0.734	0.179	0	M2 Macrophages	F13A1
MMP9	0	2.06750234843037	0.779	0.357	0	M2 Macrophages	MMP9
CTSL	0	2.0639618615646	0.773	0.24	0	M2 Macrophages	CTSL
LGMN	0	2.05794883421986	0.688	0.174	0	M2 Macrophages	LGMN
C1QB	0	1.98776690603009	0.804	0.164	0	M2 Macrophages	C1QB
HMOX1	0	1.94055712504857	0.751	0.407	0	M2 Macrophages	HMOX1
CTSB	0	1.78338318210815	0.944	0.56	0	M2 Macrophages	CTSB
FTL	0	1.71902208898856	1	0.945	0	M2 Macrophages	FTL
C1QC	0	1.70642146756681	0.776	0.158	0	M2 Macrophages	C1QC
CXCL31	0	1.67179551917032	0.805	0.392	0	M2 Macrophages	CXCL3
CXCL21	0	1.65957147417056	0.832	0.435	0	M2 Macrophages	CXCL2
PSAP	0	1.62844064586439	0.959	0.736	0	M2 Macrophages	PSAP
CTSC	0	1.56828929289552	0.723	0.338	0	M2 Macrophages	CTSC
PLIN2	0	1.56730690179278	0.671	0.251	0	M2 Macrophages	PLIN2
PLTP	0	1.54511487964699	0.581	0.102	0	M2 Macrophages	PLTP
FOLR2	0	1.44742968969691	0.594	0.04	0	M2 Macrophages	FOLR2
FCGR2A	0	1.44267861805852	0.782	0.256	0	M2 Macrophages	FCGR2A
GLUL	0	1.41216399156962	0.798	0.446	0	M2 Macrophages	GLUL
FNIP2	0	1.41024984573527	0.809	0.454	0	M2 Macrophages	FNIP2
DAB2	0	1.39840395301505	0.597	0.136	0	M2 Macrophages	DAB2
FGL2	0	1.39177615539569	0.824	0.465	0	M2 Macrophages	FGL2
MAFB	0	1.38792902023785	0.62	0.228	0	M2 Macrophages	MAFB
CD163	0	1.34210991449806	0.602	0.06	0	M2 Macrophages	CD163
CEBPB	0	1.33330729025696	0.902	0.501	0	M2 Macrophages	CEBPB
CTSD	0	1.30518404498218	0.744	0.37	0	M2 Macrophages	CTSD
PRNP	0	1.26628722732431	0.741	0.392	0	M2 Macrophages	PRNP
CD68	0	1.24426031472768	0.773	0.314	0	M2 Macrophages	CD68
CTSS1	0	1.23706866377742	0.961	0.66	0	M2 Macrophages	CTSS
MMP19	0	1.2351641829678	0.548	0.162	0	M2 Macrophages	MMP19
SLC40A1	0	1.19860116103474	0.35	0.042	0	M2 Macrophages	SLC40A1
CPEB4	0	1.19494536982423	0.661	0.279	0	M2 Macrophages	CPEB4
CCL13	0	1.18803369402226	0.302	0.018	0	M2 Macrophages	CCL13
NPC2	0	1.18049875538211	0.927	0.684	0	M2 Macrophages	NPC2
MS4A6A	0	1.16225691603405	0.793	0.368	0	M2 Macrophages	MS4A6A
MRC1	0	1.13776423799607	0.695	0.226	0	M2 Macrophages	MRC1
HSPA1A	0	1.13383967922107	0.998	0.883	0	M2 Macrophages	HSPA1A
CD14	0	1.1083966293635	0.517	0.113	0	M2 Macrophages	CD14
PLD3	0	1.09049097591822	0.549	0.121	0	M2 Macrophages	PLD3
ABCA11	0	1.07866092896196	0.711	0.355	0	M2 Macrophages	ABCA1
CD36	0	1.07373786160178	0.445	0.088	0	M2 Macrophages	CD36
FCGRT	0	1.06836500980653	0.72	0.352	0	M2 Macrophages	FCGRT
AIF1	0	1.05453247815523	0.924	0.646	0	M2 Macrophages	AIF1
PMP22	0	1.04179852507283	0.586	0.153	0	M2 Macrophages	PMP22
MS4A71	0	1.00168573753727	0.73	0.349	0	M2 Macrophages	MS4A7
KCTD12	0	0.999044194139634	0.512	0.15	0	M2 Macrophages	KCTD12
CYBB	0	0.991797717661625	0.603	0.175	0	M2 Macrophages	CYBB
STAB1	0	0.988358486218136	0.456	0.049	0	M2 Macrophages	STAB1
LHFPL2	0	0.960224339998643	0.46	0.094	0	M2 Macrophages	LHFPL2
MFSD1	0	0.945005895731219	0.549	0.166	0	M2 Macrophages	MFSD1
ACP5	0	0.924929880551248	0.461	0.088	0	M2 Macrophages	ACP5
C5AR11	0	0.920045015526471	0.775	0.347	0	M2 Macrophages	C5AR1
SH3BP5	0	0.910246038881263	0.589	0.227	0	M2 Macrophages	SH3BP5
MS4A4A	0	0.906946992520343	0.418	0.031	0	M2 Macrophages	MS4A4A
ASAH1	0	0.896705603239589	0.644	0.275	0	M2 Macrophages	ASAH1
ZEB21	0	0.895406788620095	0.877	0.498	0	M2 Macrophages	ZEB2
LILRB5	0	0.89196988723629	0.388	0.019	0	M2 Macrophages	LILRB5
LCP2	0	0.885071528059546	0.571	0.176	0	M2 Macrophages	LCP2
CREG1	0	0.852831591660253	0.628	0.268	0	M2 Macrophages	CREG1
RBM471	0	0.846245776455992	0.688	0.344	0	M2 Macrophages	RBM47
ADAMDEC1	0	0.797772635217474	0.316	0.029	0	M2 Macrophages	ADAMDEC1
CFD	0	0.795570788924239	0.57	0.234	0	M2 Macrophages	CFD
ARHGAP18	0	0.79226528672393	0.527	0.167	0	M2 Macrophages	ARHGAP18
IGF1	0	0.782329422265634	0.329	0.021	0	M2 Macrophages	IGF1
TAGAP	0	0.780548102224505	0.388	0.087	0	M2 Macrophages	TAGAP
MSR1	0	0.757250235332444	0.371	0.041	0	M2 Macrophages	MSR1
TTYH3	0	0.749435502569905	0.458	0.14	0	M2 Macrophages	TTYH3
NRP1	0	0.706926465064045	0.419	0.075	0	M2 Macrophages	NRP1
MPEG1	0	0.687453588423767	0.376	0.076	0	M2 Macrophages	MPEG1
CD209	0	0.67849419817402	0.312	0.023	0	M2 Macrophages	CD209
MPP1	0	0.670294258107015	0.468	0.139	0	M2 Macrophages	MPP1
RGL1	0	0.648204820809395	0.345	0.06	0	M2 Macrophages	RGL1
SLCO2B1	0	0.640733947479241	0.327	0.027	0	M2 Macrophages	SLCO2B1
C2	0	0.595561389722906	0.31	0.031	0	M2 Macrophages	C2
NPL	0	0.589405219163378	0.33	0.034	0	M2 Macrophages	NPL
ME1	0	0.576841326139306	0.305	0.03	0	M2 Macrophages	ME1
CCR1	0	0.544956881986206	0.256	0.024	0	M2 Macrophages	CCR1
CSF1R	0	0.542161660097496	0.383	0.093	0	M2 Macrophages	CSF1R
COLEC12	0	0.525148828203072	0.254	0.03	0	M2 Macrophages	COLEC12
A2M	2.34081727323032e-302	0.611009389248816	0.342	0.077	4.98477038334396e-298	M2 Macrophages	A2M
MT-ND2	1.42911754741723e-297	0.834771386502744	0.993	0.97	3.04330581722499e-293	M2 Macrophages	MT-ND2
NRP2	1.37046286342763e-295	0.763436014707246	0.63	0.274	2.91840066766914e-291	M2 Macrophages	NRP2
ATP6V1B2	5.00434986587099e-293	0.769511793277232	0.615	0.288	1.06567630393723e-288	M2 Macrophages	ATP6V1B2
CD84	8.361273827921e-293	0.683742141871455	0.408	0.121	1.78053326165578e-288	M2 Macrophages	CD84
FYB1	2.17026625327718e-286	0.676750840260258	0.436	0.138	4.62158198635375e-282	M2 Macrophages	FYB1
MAF	4.59205358823337e-281	0.922281586406958	0.464	0.169	9.77877811614296e-277	M2 Macrophages	MAF
DUSP6	9.8229784660729e-281	0.876799970073289	0.359	0.094	2.09180326435023e-276	M2 Macrophages	DUSP6
SDS	5.47744105219587e-274	0.939117247059692	0.359	0.094	1.16642107206511e-269	M2 Macrophages	SDS
FCGR2B	1.81655199593335e-269	0.605923198316428	0.466	0.16	3.86834747534007e-265	M2 Macrophages	FCGR2B
STX7	4.44583149974855e-269	0.627046268138389	0.405	0.13	9.46739817871454e-265	M2 Macrophages	STX7
CTSZ	4.54070386263198e-269	0.728532692731309	0.983	0.833	9.66942887547479e-265	M2 Macrophages	CTSZ
GPNMB	3.60149237164493e-267	1.07924402246768	0.5	0.213	7.66937800541787e-263	M2 Macrophages	GPNMB
SERPING1	1.06713740638076e-266	0.532470187562807	0.368	0.099	2.27246910688783e-262	M2 Macrophages	SERPING1
SDCBP1	5.96468765471736e-262	0.694055359283562	0.928	0.712	1.27018023607206e-257	M2 Macrophages	SDCBP
IER31	3.48430611471898e-261	1.03281382524095	0.929	0.695	7.41982987129406e-257	M2 Macrophages	IER3
LILRB4	4.21878652075112e-261	0.445730201187857	0.269	0.053	8.9839058959395e-257	M2 Macrophages	LILRB4
SOD21	2.02118248812148e-260	0.782676252467948	0.993	0.834	4.30410810845469e-256	M2 Macrophages	SOD2
ABL2	4.55936429808909e-258	0.886273579110125	0.606	0.308	9.70916627278072e-254	M2 Macrophages	ABL2
ICAM1	4.82323257973687e-254	1.04543557826442	0.624	0.322	1.02710737785497e-249	M2 Macrophages	ICAM1
ITM2B	5.94818622815588e-254	0.689524027413272	0.96	0.836	1.26666625728579e-249	M2 Macrophages	ITM2B
HSPH1	1.20300891946301e-253	0.90978211133789	0.966	0.794	2.56180749399648e-249	M2 Macrophages	HSPH1
TMEM176B	2.46621293387224e-252	0.625404407941679	0.49	0.182	5.25180044268093e-248	M2 Macrophages	TMEM176B
HSPA1B	5.38974850460089e-251	1.54443731443003	0.824	0.608	1.14774694405476e-246	M2 Macrophages	HSPA1B
CLN8	5.55329172784446e-249	0.686620737130386	0.456	0.176	1.18257347344448e-244	M2 Macrophages	CLN8
BLVRB	8.222289155537e-249	0.885651606898174	0.645	0.389	1.7509364756716e-244	M2 Macrophages	BLVRB
GPR1831	3.15726375828199e-248	0.8285515677539	0.979	0.778	6.72339317326151e-244	M2 Macrophages	GPR183
LAPTM5	4.63576658737267e-248	0.681926407845318	0.859	0.636	9.8718649478101e-244	M2 Macrophages	LAPTM5
RASGEF1B	3.80443940705888e-246	0.725395689366882	0.561	0.263	8.10155371733189e-242	M2 Macrophages	RASGEF1B
PLAU	9.71898454211841e-246	0.671867236835077	0.29	0.068	2.06965775824412e-241	M2 Macrophages	PLAU
